case_id,code_replicate,n,k,redundancy,rate,family,transform,tau,direction,collision_fraction,collision_log2_fraction,system_rank,consistent,full_orbit_invariance
OA32_R8_DENSE,5,32,24,8,0.75,dense,tau12_d3,12,3,0.0,-inf,4,False,False
OA32_R8_DENSE,5,32,24,8,0.75,dense,tau13_d1,13,1,0.0,-inf,3,False,False
OA32_R8_DENSE,5,32,24,8,0.75,dense,tau13_d2,13,2,0.0,-inf,0,False,False
OA32_R8_DENSE,5,32,24,8,0.75,dense,tau13_d3,13,3,0.0,-inf,3,False,False
OA32_R8_DENSE,5,32,24,8,0.75,dense,tau14_d1,14,1,0.0,-inf,2,False,False
OA32_R8_DENSE,5,32,24,8,0.75,dense,tau14_d2,14,2,0.0,-inf,0,False,False
OA32_R8_DENSE,5,32,24,8,0.75,dense,tau14_d3,14,3,0.0,-inf,2,False,False
OA32_R8_DENSE,5,32,24,8,0.75,dense,tau15_d1,15,1,0.0,-inf,1,False,False
OA32_R8_DENSE,5,32,24,8,0.75,dense,tau15_d2,15,2,0.0,-inf,0,False,False
OA32_R8_DENSE,5,32,24,8,0.75,dense,tau15_d3,15,3,0.0,-inf,1,False,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau1_d1,1,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau1_d2,1,2,0.0,-inf,0,False,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau1_d3,1,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau2_d1,2,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau2_d2,2,2,0.0,-inf,0,False,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau2_d3,2,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau3_d1,3,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau3_d2,3,2,0.0,-inf,0,False,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau3_d3,3,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau4_d1,4,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau4_d2,4,2,0.0,-inf,0,False,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau4_d3,4,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau5_d1,5,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau5_d2,5,2,0.0,-inf,0,False,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau5_d3,5,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau6_d1,6,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau6_d2,6,2,0.0,-inf,0,False,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau6_d3,6,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau7_d1,7,1,0.0078125,-7.0,7,True,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau7_d2,7,2,0.0,-inf,0,False,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau7_d3,7,3,0.0078125,-7.0,7,True,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau8_d1,8,1,0.0078125,-7.0,7,True,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau8_d2,8,2,0.0,-inf,0,False,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau8_d3,8,3,0.0078125,-7.0,7,True,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau9_d1,9,1,0.0,-inf,7,False,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau9_d2,9,2,0.0,-inf,0,False,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau9_d3,9,3,0.0,-inf,7,False,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau10_d1,10,1,0.015625,-6.0,6,True,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau10_d2,10,2,0.0,-inf,0,False,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau10_d3,10,3,0.015625,-6.0,6,True,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau11_d1,11,1,0.0,-inf,5,False,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau11_d2,11,2,0.0,-inf,0,False,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau11_d3,11,3,0.0,-inf,5,False,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau12_d1,12,1,0.0,-inf,4,False,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau12_d2,12,2,0.0,-inf,0,False,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau12_d3,12,3,0.0,-inf,4,False,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau13_d1,13,1,0.0,-inf,3,False,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau13_d2,13,2,0.0,-inf,0,False,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau13_d3,13,3,0.0,-inf,3,False,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau14_d1,14,1,0.0,-inf,2,False,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau14_d2,14,2,0.0,-inf,0,False,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau14_d3,14,3,0.0,-inf,2,False,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau15_d1,15,1,0.0,-inf,1,False,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau15_d2,15,2,0.0,-inf,0,False,False
OA32_R8_DENSE,6,32,24,8,0.75,dense,tau15_d3,15,3,0.0,-inf,1,False,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau1_d1,1,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau1_d2,1,2,0.0,-inf,0,False,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau1_d3,1,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau2_d1,2,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau2_d2,2,2,0.0,-inf,0,False,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau2_d3,2,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau3_d1,3,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau3_d2,3,2,0.0,-inf,0,False,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau3_d3,3,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau4_d1,4,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau4_d2,4,2,0.0,-inf,0,False,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau4_d3,4,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau5_d1,5,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau5_d2,5,2,0.0,-inf,0,False,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau5_d3,5,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau6_d1,6,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau6_d2,6,2,0.0,-inf,0,False,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau6_d3,6,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau7_d1,7,1,0.0,-inf,7,False,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau7_d2,7,2,0.0,-inf,0,False,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau7_d3,7,3,0.0,-inf,7,False,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau8_d1,8,1,0.0078125,-7.0,7,True,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau8_d2,8,2,0.0,-inf,0,False,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau8_d3,8,3,0.0078125,-7.0,7,True,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau9_d1,9,1,0.0,-inf,6,False,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau9_d2,9,2,0.0,-inf,0,False,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau9_d3,9,3,0.0,-inf,6,False,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau10_d1,10,1,0.015625,-6.0,6,True,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau10_d2,10,2,0.0,-inf,0,False,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau10_d3,10,3,0.015625,-6.0,6,True,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau11_d1,11,1,0.0,-inf,5,False,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau11_d2,11,2,0.0,-inf,0,False,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau11_d3,11,3,0.0,-inf,5,False,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau12_d1,12,1,0.0,-inf,4,False,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau12_d2,12,2,0.0,-inf,0,False,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau12_d3,12,3,0.0,-inf,4,False,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau13_d1,13,1,0.0,-inf,3,False,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau13_d2,13,2,0.0,-inf,0,False,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau13_d3,13,3,0.0,-inf,3,False,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau14_d1,14,1,0.0,-inf,2,False,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau14_d2,14,2,0.0,-inf,0,False,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau14_d3,14,3,0.0,-inf,2,False,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau15_d1,15,1,0.0,-inf,1,False,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau15_d2,15,2,0.0,-inf,0,False,False
OA32_R8_DENSE,7,32,24,8,0.75,dense,tau15_d3,15,3,0.0,-inf,1,False,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau1_d1,1,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau1_d2,1,2,0.0,-inf,0,False,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau1_d3,1,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau2_d1,2,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau2_d2,2,2,0.0,-inf,0,False,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau2_d3,2,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau3_d1,3,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau3_d2,3,2,0.0,-inf,0,False,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau3_d3,3,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau4_d1,4,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau4_d2,4,2,0.0,-inf,0,False,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau4_d3,4,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau5_d1,5,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau5_d2,5,2,0.0,-inf,0,False,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau5_d3,5,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau6_d1,6,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau6_d2,6,2,0.0,-inf,0,False,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau6_d3,6,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau7_d1,7,1,0.0078125,-7.0,7,True,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau7_d2,7,2,0.0,-inf,0,False,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau7_d3,7,3,0.0078125,-7.0,7,True,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau8_d1,8,1,0.0,-inf,7,False,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau8_d2,8,2,0.0,-inf,0,False,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau8_d3,8,3,0.0,-inf,7,False,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau9_d1,9,1,0.0,-inf,7,False,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau9_d2,9,2,0.0,-inf,0,False,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau9_d3,9,3,0.0,-inf,7,False,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau10_d1,10,1,0.0,-inf,6,False,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau10_d2,10,2,0.0,-inf,0,False,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau10_d3,10,3,0.0,-inf,6,False,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau11_d1,11,1,0.0,-inf,5,False,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau11_d2,11,2,0.0,-inf,0,False,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau11_d3,11,3,0.0,-inf,5,False,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau12_d1,12,1,0.0,-inf,4,False,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau12_d2,12,2,0.0,-inf,0,False,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau12_d3,12,3,0.0,-inf,4,False,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau13_d1,13,1,0.0,-inf,3,False,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau13_d2,13,2,0.0,-inf,0,False,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau13_d3,13,3,0.0,-inf,3,False,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau14_d1,14,1,0.0,-inf,2,False,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau14_d2,14,2,0.0,-inf,0,False,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau14_d3,14,3,0.0,-inf,2,False,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau15_d1,15,1,0.0,-inf,1,False,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau15_d2,15,2,0.0,-inf,0,False,False
OA32_R8_DENSE,8,32,24,8,0.75,dense,tau15_d3,15,3,0.0,-inf,1,False,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau1_d1,1,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau1_d2,1,2,0.0,-inf,0,False,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau1_d3,1,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau2_d1,2,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau2_d2,2,2,0.0,-inf,0,False,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau2_d3,2,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau3_d1,3,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau3_d2,3,2,0.0,-inf,0,False,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau3_d3,3,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau4_d1,4,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau4_d2,4,2,0.0,-inf,0,False,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau4_d3,4,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau5_d1,5,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau5_d2,5,2,0.0,-inf,0,False,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau5_d3,5,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau6_d1,6,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau6_d2,6,2,0.0,-inf,0,False,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau6_d3,6,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau7_d1,7,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau7_d2,7,2,0.0,-inf,0,False,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau7_d3,7,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau8_d1,8,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau8_d2,8,2,0.0,-inf,0,False,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau8_d3,8,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau9_d1,9,1,0.0078125,-7.0,7,True,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau9_d2,9,2,0.0,-inf,0,False,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau9_d3,9,3,0.0078125,-7.0,7,True,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau10_d1,10,1,0.0,-inf,6,False,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau10_d2,10,2,0.0,-inf,0,False,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau10_d3,10,3,0.0,-inf,6,False,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau11_d1,11,1,0.0,-inf,5,False,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau11_d2,11,2,0.0,-inf,0,False,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau11_d3,11,3,0.0,-inf,5,False,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau12_d1,12,1,0.0,-inf,4,False,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau12_d2,12,2,0.0,-inf,0,False,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau12_d3,12,3,0.0,-inf,4,False,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau13_d1,13,1,0.0,-inf,3,False,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau13_d2,13,2,0.0,-inf,0,False,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau13_d3,13,3,0.0,-inf,3,False,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau14_d1,14,1,0.0,-inf,2,False,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau14_d2,14,2,0.0,-inf,0,False,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau14_d3,14,3,0.0,-inf,2,False,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau15_d1,15,1,0.0,-inf,1,False,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau15_d2,15,2,0.0,-inf,0,False,False
OA32_R8_DENSE,9,32,24,8,0.75,dense,tau15_d3,15,3,0.0,-inf,1,False,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau1_d1,1,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau1_d2,1,2,0.0,-inf,0,False,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau1_d3,1,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau2_d1,2,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau2_d2,2,2,0.0,-inf,0,False,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau2_d3,2,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau3_d1,3,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau3_d2,3,2,0.0,-inf,0,False,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau3_d3,3,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau4_d1,4,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau4_d2,4,2,0.0,-inf,0,False,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau4_d3,4,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau5_d1,5,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau5_d2,5,2,0.0,-inf,0,False,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau5_d3,5,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau6_d1,6,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau6_d2,6,2,0.0,-inf,0,False,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau6_d3,6,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau7_d1,7,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau7_d2,7,2,0.0,-inf,0,False,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau7_d3,7,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau8_d1,8,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau8_d2,8,2,0.0,-inf,0,False,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau8_d3,8,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau9_d1,9,1,0.0,-inf,7,False,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau9_d2,9,2,0.0,-inf,0,False,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau9_d3,9,3,0.0,-inf,7,False,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau10_d1,10,1,0.0,-inf,6,False,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau10_d2,10,2,0.0,-inf,0,False,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau10_d3,10,3,0.0,-inf,6,False,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau11_d1,11,1,0.0,-inf,5,False,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau11_d2,11,2,0.0,-inf,0,False,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau11_d3,11,3,0.0,-inf,5,False,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau12_d1,12,1,0.0,-inf,4,False,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau12_d2,12,2,0.0,-inf,0,False,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau12_d3,12,3,0.0,-inf,4,False,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau13_d1,13,1,0.0,-inf,3,False,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau13_d2,13,2,0.0,-inf,0,False,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau13_d3,13,3,0.0,-inf,3,False,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau14_d1,14,1,0.0,-inf,2,False,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau14_d2,14,2,0.0,-inf,0,False,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau14_d3,14,3,0.0,-inf,2,False,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau15_d1,15,1,0.0,-inf,1,False,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau15_d2,15,2,0.0,-inf,0,False,False
OA32_R8_DENSE,10,32,24,8,0.75,dense,tau15_d3,15,3,0.0,-inf,1,False,False
OA32_R8_DENSE,11,32,24,8,0.75,dense,tau1_d1,1,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,11,32,24,8,0.75,dense,tau1_d2,1,2,0.0,-inf,0,False,False
OA32_R8_DENSE,11,32,24,8,0.75,dense,tau1_d3,1,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,11,32,24,8,0.75,dense,tau2_d1,2,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,11,32,24,8,0.75,dense,tau2_d2,2,2,0.0,-inf,0,False,False
OA32_R8_DENSE,11,32,24,8,0.75,dense,tau2_d3,2,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,11,32,24,8,0.75,dense,tau3_d1,3,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,11,32,24,8,0.75,dense,tau3_d2,3,2,0.0,-inf,0,False,False
OA32_R8_DENSE,11,32,24,8,0.75,dense,tau3_d3,3,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,11,32,24,8,0.75,dense,tau4_d1,4,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,11,32,24,8,0.75,dense,tau4_d2,4,2,0.0,-inf,0,False,False
OA32_R8_DENSE,11,32,24,8,0.75,dense,tau4_d3,4,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,11,32,24,8,0.75,dense,tau5_d1,5,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,11,32,24,8,0.75,dense,tau5_d2,5,2,0.0,-inf,0,False,False
OA32_R8_DENSE,11,32,24,8,0.75,dense,tau5_d3,5,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,11,32,24,8,0.75,dense,tau6_d1,6,1,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,11,32,24,8,0.75,dense,tau6_d2,6,2,0.0,-inf,0,False,False
OA32_R8_DENSE,11,32,24,8,0.75,dense,tau6_d3,6,3,0.00390625,-8.0,8,True,False
OA32_R8_DENSE,11,32,24,8,0.75,dense,tau7_d1,7,1,0.0,-inf,7,False,False
OA32_R8_DENSE,11,32,24,8,0.75,dense,tau7_d2,7,2,0.0,-inf,0,False,False
OA32_R8_DENSE,11,32,24,8,0.75,dense,tau7_d3,7,3,0.0,-inf,7,False,False
OA32_R8_DENSE,11,32,24,8,0.75,dense,tau8_d1,8,1,0.0,-inf,7,False,False
OA32_R8_DENSE,11,32,24,8,0.75,dense,tau8_d2,8,2,0.0,-inf,0,False,False
OA32_R8_DENSE,11,32,24,8,0.75,dense,tau8_d3,8,3,0.0,-inf,7,False,False
OA32_R8_DENSE,11,32,24,8,0.75,dense,tau9_d1,9,1,0.0,-inf,6,False,False
OA32_R8_DENSE,11,32,24,8,0.75,dense,tau9_d2,9,2,0.0,-inf,0,False,False
OA32_R8_DENSE,11,32,24,8,0.75,dense,tau9_d3,9,3,0.0,-inf,6,False,False
